"N_curve","n","Uo","TS"
5,7,2.57775590987876,54.5331861273015
5,8,2.57775590987876,77.2682111520519
5,9,2.57775590987876,107.215132067672
5,10,2.57775590987876,75.8165145352057
5,11,2.57775590987876,97.6424864395698
5,12,2.57775590987876,103.350510046058
5,13,2.57775590987876,83.8561745287075
5,14,2.57775590987876,108.397463211355
5,15,2.57775590987876,96.7671178979406
5,16,2.57775590987876,125.374485962422
5,17,2.57775590987876,116.712719955391
5,18,2.57775590987876,133.074677437742
5,19,2.57775590987876,119.437572294772
5,20,2.57775590987876,98.0615066912645
5,21,2.57775590987876,126.104557997735
5,22,2.57775590987876,117.552836961086
5,23,2.57775590987876,112.786984495665
5,24,2.57775590987876,119.8787312677
5,25,2.57775590987876,107.624756122888
5,26,2.57775590987876,110.763203158018
5,27,2.57775590987876,121.871687274083
5,28,2.57775590987876,108.327075699069
5,29,2.57775590987876,109.437538561838
5,30,2.57775590987876,96.4008786652725
5,31,2.57775590987876,110.028922437666
5,32,2.57775590987876,105.151963080311
5,33,2.57775590987876,107.367683737267
5,34,2.57775590987876,121.463785497533
5,35,2.57775590987876,120.10740834983
5,36,2.57775590987876,116.277562461321
5,37,2.57775590987876,116.61855918134
5,38,2.57775590987876,92.9623448614998
5,39,2.57775590987876,103.282321675869
5,40,2.57775590987876,110.356992140915
6,1,2.38975386600941,14.2650966523002
6,2,2.38975386600941,5.83471147244306
6,3,2.38975386600941,21.5104414293254
6,4,2.38975386600941,14.7197070618629
6,5,2.38975386600941,44.4661444111363
6,6,2.38975386600941,49.8642516882639
6,7,2.38975386600941,68.9872431120166
6,8,2.38975386600941,78.6308258950611
6,9,2.38975386600941,82.6890017920532
6,10,2.38975386600941,88.0973729610316
6,11,2.38975386600941,98.8520036628717
6,12,2.38975386600941,90.8467938066299
6,13,2.38975386600941,91.4908874556
6,14,2.38975386600941,98.4820181693551
6,15,2.38975386600941,108.160129000312
6,16,2.38975386600941,121.742561079166
6,17,2.38975386600941,91.9943713124608
6,18,2.38975386600941,105.44523565079
6,19,2.38975386600941,119.57126114113
6,20,2.38975386600941,113.791282730746
6,21,2.38975386600941,109.458690901121
6,22,2.38975386600941,121.372283296466
6,23,2.38975386600941,107.733920466567
6,24,2.38975386600941,137.28125268286
6,25,2.38975386600941,111.79513332522
6,26,2.38975386600941,107.656194536556
6,27,2.38975386600941,115.311928100031
6,28,2.38975386600941,128.516425104967
6,29,2.38975386600941,92.1563752382243
6,30,2.38975386600941,110.815990453816
6,31,2.38975386600941,109.281766654635
6,32,2.38975386600941,102.501117408455
6,33,2.38975386600941,97.0098209836232
6,34,2.38975386600941,126.369920745334
6,35,2.38975386600941,124.079460053879
6,36,2.38975386600941,130.911428100601
6,37,2.38975386600941,107.832318248743
6,38,2.38975386600941,117.577315172092
6,39,2.38975386600941,117.228240264343
6,40,2.38975386600941,95.0929834202154
7,1,3.84426112286747,0.942808004966672
7,2,3.84426112286747,27.4980053039142
7,3,3.84426112286747,36.3207091867741
7,4,3.84426112286747,26.8962179458434
7,5,3.84426112286747,49.1666553750407
7,6,3.84426112286747,65.2667484525898
7,7,3.84426112286747,75.3226482341496
7,8,3.84426112286747,81.1404744636899
7,9,3.84426112286747,103.066541810863
7,10,3.84426112286747,102.994625749102
7,11,3.84426112286747,85.6664828288612
7,12,3.84426112286747,89.5521418468234
7,13,3.84426112286747,108.655679112985
7,14,3.84426112286747,111.12208738983
7,15,3.84426112286747,101.879882312231
7,16,3.84426112286747,97.6119354838111
7,17,3.84426112286747,112.97055162165
7,18,3.84426112286747,119.857746779981
7,19,3.84426112286747,118.105674147639
7,20,3.84426112286747,110.794655700363
7,21,3.84426112286747,108.368369862584
7,22,3.84426112286747,120.079710868587
7,23,3.84426112286747,138.850754485286
7,24,3.84426112286747,105.296977467263
7,25,3.84426112286747,118.406702917496
7,26,3.84426112286747,115.937841230617
7,27,3.84426112286747,113.468285565234
7,28,3.84426112286747,136.446990645425
7,29,3.84426112286747,111.787986812388
7,30,3.84426112286747,98.8161305549266
7,31,3.84426112286747,138.314198057885
7,32,3.84426112286747,107.3636935202
7,33,3.84426112286747,110.157907345874
7,34,3.84426112286747,113.605332515193
7,35,3.84426112286747,93.9914801208765
7,36,3.84426112286747,94.3101021657897
7,37,3.84426112286747,126.456211531032
7,38,3.84426112286747,101.986445496848
7,39,3.84426112286747,105.099197817095
7,40,3.84426112286747,106.408889415152
8,1,0.81964427838102,9.10510572803538
8,2,0.81964427838102,13.2619551567064
8,3,0.81964427838102,-0.639613180291965
8,4,0.81964427838102,22.3700811590478
8,5,0.81964427838102,49.9548135054881
8,6,0.81964427838102,46.7935507197152
8,7,0.81964427838102,71.8493913328333
8,8,0.81964427838102,86.2366110324496
8,9,0.81964427838102,80.6715856588764
8,10,0.81964427838102,69.5166461315928
8,11,0.81964427838102,90.579159370734
8,12,0.81964427838102,89.9276454359704
8,13,0.81964427838102,100.013289023816
8,14,0.81964427838102,108.238397143797
8,15,0.81964427838102,94.3971880194454
8,16,0.81964427838102,127.162423619918
8,17,0.81964427838102,108.908555478852
8,18,0.81964427838102,102.814741816863
8,19,0.81964427838102,105.981397975723
8,20,0.81964427838102,110.547684252769
8,21,0.81964427838102,109.445989258948
8,22,0.81964427838102,97.6273748168584
8,23,0.81964427838102,112.616864620117
8,24,0.81964427838102,108.501798836962
8,25,0.81964427838102,92.2273285338709
8,26,0.81964427838102,126.419567784319
8,27,0.81964427838102,108.483313543689
8,28,0.81964427838102,102.884084922898
8,29,0.81964427838102,110.043592395987
8,30,0.81964427838102,108.303706311499
8,31,0.81964427838102,114.479068220028
8,32,0.81964427838102,118.837876989977
8,33,0.81964427838102,104.591533334266
8,34,0.81964427838102,127.27458000887
8,35,0.81964427838102,108.670953013725
8,36,0.81964427838102,112.51344178019
8,37,0.81964427838102,103.555667103216
8,38,0.81964427838102,101.903989569308
8,39,0.81964427838102,115.484370083089
8,40,0.81964427838102,96.8642867543374
9,1,2.20887074945495,-0.703406338336742
9,2,2.20887074945495,38.406846981204
9,3,2.20887074945495,27.3367160526823
9,4,2.20887074945495,16.6781753184761
9,5,2.20887074945495,43.2912381429451
9,6,2.20887074945495,65.3630704464551
9,7,2.20887074945495,77.4283210870823
9,8,2.20887074945495,63.5835365573632
9,9,2.20887074945495,67.8609998415016
9,10,2.20887074945495,86.8711928642257
9,11,2.20887074945495,89.739486381506
9,12,2.20887074945495,89.1783944562013
9,13,2.20887074945495,89.2598648061869
9,14,2.20887074945495,103.59484458816
9,15,2.20887074945495,119.617719075144
9,16,2.20887074945495,111.918783742056
9,17,2.20887074945495,122.50732571696
9,18,2.20887074945495,123.71147761025
9,19,2.20887074945495,123.416751677323
9,20,2.20887074945495,112.932944876159
9,21,2.20887074945495,122.853293513182
9,22,2.20887074945495,91.418340107234
9,23,2.20887074945495,129.140205543925
9,24,2.20887074945495,104.37026633229
9,25,2.20887074945495,130.454310090496
9,26,2.20887074945495,98.2977374247644
9,27,2.20887074945495,122.525941723368
9,28,2.20887074945495,120.143786182008
9,29,2.20887074945495,131.107147280439
9,30,2.20887074945495,110.338683908691
9,31,2.20887074945495,128.983527532207
9,32,2.20887074945495,134.602078022213
9,33,2.20887074945495,103.147098610584
9,34,2.20887074945495,120.233082490918
9,35,2.20887074945495,125.637931056657
9,36,2.20887074945495,107.090309874559
9,37,2.20887074945495,114.752252950492
9,38,2.20887074945495,122.283665928709
9,39,2.20887074945495,123.210638537746
9,40,2.20887074945495,126.201781476391
10,1,2.61703834868968,-13.1465856987894
10,2,2.61703834868968,1.45694384191669
10,3,2.61703834868968,3.23046309028634
10,4,2.61703834868968,37.3237201496264
10,5,2.61703834868968,44.4066839007254
10,6,2.61703834868968,48.9321513933132
10,7,2.61703834868968,75.5366882458913
10,8,2.61703834868968,89.3536967513061
10,9,2.61703834868968,60.116962806686
10,10,2.61703834868968,93.8486493205237
10,11,2.61703834868968,98.9009027567833
10,12,2.61703834868968,104.559902183446
10,13,2.61703834868968,108.809283292419
10,14,2.61703834868968,105.248563193706
10,15,2.61703834868968,102.243802857241
10,16,2.61703834868968,105.837179448152
10,17,2.61703834868968,108.841455363584
10,18,2.61703834868968,117.618988677743
10,19,2.61703834868968,131.479472385103
10,20,2.61703834868968,120.203409152774
10,21,2.61703834868968,112.972382027971
10,22,2.61703834868968,110.899326935948
10,23,2.61703834868968,123.060483582606
10,24,2.61703834868968,131.006631392462
10,25,2.61703834868968,104.578196255349
10,26,2.61703834868968,112.328211782091
10,27,2.61703834868968,101.575382330924
10,28,2.61703834868968,110.223788093745
10,29,2.61703834868968,119.427056006292
10,30,2.61703834868968,147.45982530303
10,31,2.61703834868968,141.93552250443
10,32,2.61703834868968,109.782710350934
10,33,2.61703834868968,118.888982955358
10,34,2.61703834868968,122.246109616863
10,35,2.61703834868968,131.320993854644
10,36,2.61703834868968,125.425902989886
10,37,2.61703834868968,126.886093929847
10,38,2.61703834868968,123.209765385219
10,39,2.61703834868968,113.184381024372
10,40,2.61703834868968,131.010705292399
11,1,2.38459594314918,-6.10356102634004
11,2,2.38459594314918,17.1593781227913
11,3,2.38459594314918,24.3932637745731
11,4,2.38459594314918,23.803845020621
11,5,2.38459594314918,47.7680361571997
11,6,2.38459594314918,55.5577960458707
11,7,2.38459594314918,73.483102813283
11,8,2.38459594314918,70.2070200298259
11,9,2.38459594314918,88.1354254306717
11,10,2.38459594314918,108.162931698905
11,11,2.38459594314918,78.832815047505
11,12,2.38459594314918,82.8592551685383
11,13,2.38459594314918,109.811209757174
11,14,2.38459594314918,128.589403644369
11,15,2.38459594314918,123.208338387302
11,16,2.38459594314918,127.300940391761
11,17,2.38459594314918,115.072365614025
11,18,2.38459594314918,101.984430903417
11,19,2.38459594314918,124.394036373738
11,20,2.38459594314918,101.880120755546
11,21,2.38459594314918,108.947112097374
11,22,2.38459594314918,111.692758083581
11,23,2.38459594314918,120.657923398452
11,24,2.38459594314918,115.302314192187
11,25,2.38459594314918,109.612441763141
11,26,2.38459594314918,117.287732957616
11,27,2.38459594314918,110.905559007745
11,28,2.38459594314918,115.431428180279
11,29,2.38459594314918,96.3796463769375
11,30,2.38459594314918,119.551093229821
11,31,2.38459594314918,101.422428631797
11,32,2.38459594314918,129.425215259978
11,33,2.38459594314918,110.000774854421
11,34,2.38459594314918,111.532001586233
11,35,2.38459594314918,120.537324252105
11,36,2.38459594314918,114.816879913051
11,37,2.38459594314918,105.437658896376
11,38,2.38459594314918,110.996211975185
11,39,2.38459594314918,113.351716731908
11,40,2.38459594314918,138.332339541874
12,1,2.62321643880568,-8.26198218076627
12,2,2.62321643880568,30.4341624371967
12,3,2.62321643880568,20.1265782878729
12,4,2.62321643880568,43.4780791823622
12,5,2.62321643880568,43.1766730656889
12,6,2.62321643880568,59.3545166162958
12,7,2.62321643880568,68.7198181337136
12,8,2.62321643880568,76.6347335842935
12,9,2.62321643880568,76.0991375341814
12,10,2.62321643880568,87.3565693444645
12,11,2.62321643880568,115.040939340936
12,12,2.62321643880568,94.8661527968753
12,13,2.62321643880568,107.336510178812
12,14,2.62321643880568,127.385299684569
12,15,2.62321643880568,107.593192038131
12,16,2.62321643880568,120.772136402483
12,17,2.62321643880568,122.069502056125
12,18,2.62321643880568,129.57180058667
12,19,2.62321643880568,106.487239887566
12,20,2.62321643880568,155.766343483594
12,21,2.62321643880568,121.1271532483
12,22,2.62321643880568,120.623658879793
12,23,2.62321643880568,127.633375199017
12,24,2.62321643880568,99.4838150542257
12,25,2.62321643880568,136.289326773078
12,26,2.62321643880568,124.619680103281
12,27,2.62321643880568,135.583997776884
12,28,2.62321643880568,126.86104276319
12,29,2.62321643880568,126.181862645499
12,30,2.62321643880568,127.936745721413
12,31,2.62321643880568,122.186814089159
12,32,2.62321643880568,113.226051203942
12,33,2.62321643880568,128.092558027575
12,34,2.62321643880568,138.054656637007
12,35,2.62321643880568,122.361719730082
12,36,2.62321643880568,127.225576047307
12,37,2.62321643880568,124.067382390226
12,38,2.62321643880568,107.274044606182
12,39,2.62321643880568,116.855135689763
12,40,2.62321643880568,145.079453942709
13,1,3.42614123597741,-1.41676447519432
13,2,3.42614123597741,13.6390635057365
13,3,3.42614123597741,30.145407878826
13,4,3.42614123597741,32.4000780963091
13,5,3.42614123597741,42.9233538088214
13,6,3.42614123597741,57.9645814660355
13,7,3.42614123597741,56.7727622959841
13,8,3.42614123597741,75.6771843426753
13,9,3.42614123597741,83.1416432751919
13,10,3.42614123597741,104.462585768861
13,11,3.42614123597741,108.089296434703
13,12,3.42614123597741,99.2326453559016
13,13,3.42614123597741,102.260419667366
13,14,3.42614123597741,120.720165111993
13,15,3.42614123597741,113.909819623386
13,16,3.42614123597741,126.348934256948
13,17,3.42614123597741,103.902400631454
13,18,3.42614123597741,122.666603130162
13,19,3.42614123597741,116.963577078217
13,20,3.42614123597741,115.785088011059
13,21,3.42614123597741,126.870682608264
13,22,3.42614123597741,99.7814840215014
13,23,3.42614123597741,116.739029300974
13,24,3.42614123597741,92.2596110336796
13,25,3.42614123597741,118.500274377106
13,26,3.42614123597741,115.697513192165
13,27,3.42614123597741,106.508714941427
13,28,3.42614123597741,109.548592011093
13,29,3.42614123597741,105.358327678766
13,30,3.42614123597741,116.836790980371
13,31,3.42614123597741,114.845529366813
13,32,3.42614123597741,109.186636706247
13,33,3.42614123597741,107.1718938509
13,34,3.42614123597741,115.478076710905
13,35,3.42614123597741,121.032645716909
13,36,3.42614123597741,116.726443072106
13,37,3.42614123597741,107.281585929877
13,38,3.42614123597741,91.4421580842657
13,39,3.42614123597741,111.878634392033
13,40,3.42614123597741,107.461191482922
14,1,1.75896011060104,-1.60415197949469
14,2,1.75896011060104,-2.95579089483228
14,3,1.75896011060104,17.7580055321889
14,4,1.75896011060104,35.2928191576555
14,5,1.75896011060104,41.0388286755638
14,6,1.75896011060104,53.6294836792705
14,7,1.75896011060104,55.2668695059074
14,8,1.75896011060104,67.7655924560133
14,9,1.75896011060104,98.385672180031
14,10,1.75896011060104,83.3101591519507
14,11,1.75896011060104,84.9941777978232
14,12,1.75896011060104,80.9598547906959
14,13,1.75896011060104,115.972084051715
14,14,1.75896011060104,105.45652749319
14,15,1.75896011060104,118.348524516557
14,16,1.75896011060104,108.666369731711
14,17,1.75896011060104,109.720321453893
14,18,1.75896011060104,120.522770521675
14,19,1.75896011060104,112.703545326215
14,20,1.75896011060104,107.904548130568
14,21,1.75896011060104,104.596004389199
14,22,1.75896011060104,107.423186264597
14,23,1.75896011060104,107.404381819523
14,24,1.75896011060104,124.177909913794
14,25,1.75896011060104,119.701949196766
14,26,1.75896011060104,111.894050317518
14,27,1.75896011060104,99.9757130708771
14,28,1.75896011060104,118.204416553337
14,29,1.75896011060104,98.3912505249827
14,30,1.75896011060104,110.161391625526
14,31,1.75896011060104,127.553525799644
14,32,1.75896011060104,114.758293003336
14,33,1.75896011060104,136.157597575675
14,34,1.75896011060104,112.872546277201
14,35,1.75896011060104,117.759536432606
14,36,1.75896011060104,117.902473189334
14,37,1.75896011060104,111.728736914932
14,38,1.75896011060104,101.609312032101
14,39,1.75896011060104,109.914683000624
14,40,1.75896011060104,103.091055339468
15,1,4.19815642642789,2.66457751981145
15,2,4.19815642642789,1.65163890139909
15,3,4.19815642642789,6.0671257756758
15,4,4.19815642642789,48.8565882591072
15,5,4.19815642642789,52.5771225743603
15,6,4.19815642642789,56.4582355507199
15,7,4.19815642642789,71.1326399273566
15,8,4.19815642642789,50.719902387814
15,9,4.19815642642789,87.5816365947467
15,10,4.19815642642789,80.3508546850723
15,11,4.19815642642789,89.3351335141503
15,12,4.19815642642789,95.3336776290303
15,13,4.19815642642789,107.815177058611
15,14,4.19815642642789,98.2389061290678
15,15,4.19815642642789,130.232709520421
15,16,4.19815642642789,103.23624093399
15,17,4.19815642642789,110.560149128685
15,18,4.19815642642789,85.2700986531891
15,19,4.19815642642789,114.644287312155
15,20,4.19815642642789,112.965866734589
15,21,4.19815642642789,111.803789633946
15,22,4.19815642642789,97.1071029652906
15,23,4.19815642642789,112.168067794824
15,24,4.19815642642789,118.823034786735
15,25,4.19815642642789,108.515021571971
15,26,4.19815642642789,104.748324526299
15,27,4.19815642642789,116.269598792491
15,28,4.19815642642789,133.02525846049
15,29,4.19815642642789,125.599976208418
15,30,4.19815642642789,89.6883414519872
15,31,4.19815642642789,113.214587862847
15,32,4.19815642642789,112.229593504658
15,33,4.19815642642789,142.406696062107
15,34,4.19815642642789,121.238425359275
15,35,4.19815642642789,121.84681280462
15,36,4.19815642642789,119.889742551976
15,37,4.19815642642789,116.065787209762
15,38,4.19815642642789,109.64276810446
15,39,4.19815642642789,141.959206341935
15,40,4.19815642642789,110.371368442913
16,1,4.60956845781766,2.1770961720692
16,2,4.60956845781766,12.1081329528702
16,3,4.60956845781766,2.72050252348099
16,4,4.60956845781766,37.1581830558169
16,5,4.60956845781766,42.1914914345846
16,6,4.60956845781766,57.0725026532132
16,7,4.60956845781766,85.241871681495
16,8,4.60956845781766,74.3919188434284
16,9,4.60956845781766,82.3924343284237
16,10,4.60956845781766,80.3537347393322
16,11,4.60956845781766,87.8698074628947
16,12,4.60956845781766,98.1472656175501
16,13,4.60956845781766,116.784020036933
16,14,4.60956845781766,112.983393120147
16,15,4.60956845781766,101.080450622206
16,16,4.60956845781766,91.3926291651775
16,17,4.60956845781766,123.54813130659
16,18,4.60956845781766,114.804156422704
16,19,4.60956845781766,112.331293406382
16,20,4.60956845781766,120.189484440441
16,21,4.60956845781766,104.686089681572
16,22,4.60956845781766,142.00299365541
16,23,4.60956845781766,120.588926284506
16,24,4.60956845781766,96.2213138097541
16,25,4.60956845781766,100.275082890622
16,26,4.60956845781766,145.037838038333
16,27,4.60956845781766,119.478836906597
16,28,4.60956845781766,105.797258007589
16,29,4.60956845781766,122.685059556561
16,30,4.60956845781766,134.842580741531
16,31,4.60956845781766,119.895010717551
16,32,4.60956845781766,118.563974700244
16,33,4.60956845781766,131.800517638406
16,34,4.60956845781766,115.71229280419
16,35,4.60956845781766,121.452306616217
16,36,4.60956845781766,107.118710141669
16,37,4.60956845781766,114.965046252405
16,38,4.60956845781766,107.119788525411
16,39,4.60956845781766,122.876561081925
16,40,4.60956845781766,129.585462002363
17,1,0.531548106810078,19.4535685228112
17,2,0.531548106810078,18.5471524405574
17,3,0.531548106810078,19.0655677195867
17,4,0.531548106810078,34.9367644261338
17,5,0.531548106810078,30.8779735056787
17,6,0.531548106810078,61.3819339343926
17,7,0.531548106810078,76.0279814688472
17,8,0.531548106810078,69.5184083078067
17,9,0.531548106810078,58.672950270201
17,10,0.531548106810078,83.1625366858951
17,11,0.531548106810078,90.1817896861775
17,12,0.531548106810078,110.039155480765
17,13,0.531548106810078,100.177545934882
17,14,0.531548106810078,104.518227311609
17,15,0.531548106810078,107.178329982657
17,16,0.531548106810078,119.695471703517
17,17,0.531548106810078,112.396542004111
17,18,0.531548106810078,126.435584896798
17,19,0.531548106810078,99.5404107361983
17,20,0.531548106810078,119.285746051374
17,21,0.531548106810078,135.911408411483
17,22,0.531548106810078,119.43988192942
17,23,0.531548106810078,89.5640536006733
17,24,0.531548106810078,102.550958698673
17,25,0.531548106810078,106.88674310945
17,26,0.531548106810078,100.448964118583
17,27,0.531548106810078,132.153199538348
17,28,0.531548106810078,111.20595280001
17,29,0.531548106810078,111.258942261273
17,30,0.531548106810078,110.154406804006
17,31,0.531548106810078,117.176187124543
17,32,0.531548106810078,123.745231490865
17,33,0.531548106810078,114.420737569242
17,34,0.531548106810078,112.882597508163
17,35,0.531548106810078,130.49907079886
17,36,0.531548106810078,128.288384940233
17,37,0.531548106810078,125.137927784372
17,38,0.531548106810078,118.702043508796
17,39,0.531548106810078,126.769558590718
17,40,0.531548106810078,105.560160982861
18,1,1.03264459059574,-12.8273387822585
18,2,1.03264459059574,14.32576575411
18,3,1.03264459059574,15.1235342324183
18,4,1.03264459059574,29.1586713488838
18,5,1.03264459059574,30.5725845980095
18,6,1.03264459059574,60.4300529515588
18,7,1.03264459059574,43.4305275216869
18,8,1.03264459059574,55.4498398038683
18,9,1.03264459059574,73.5693435874566
18,10,1.03264459059574,88.7100221154563
18,11,1.03264459059574,89.9916605223781
18,12,1.03264459059574,97.3555159464663
18,13,1.03264459059574,118.683430455165
18,14,1.03264459059574,142.884968896342
18,15,1.03264459059574,118.886476385649
18,16,1.03264459059574,102.605270440299
18,17,1.03264459059574,115.925499385854
18,18,1.03264459059574,112.503474429836
18,19,1.03264459059574,118.461902475545
18,20,1.03264459059574,98.1253972151487
18,21,1.03264459059574,111.706083847506
18,22,1.03264459059574,116.811553845939
18,23,1.03264459059574,98.6567935033198
18,24,1.03264459059574,121.45646132142
18,25,1.03264459059574,122.695713602677
18,26,1.03264459059574,127.669781452206
18,27,1.03264459059574,108.878591702091
18,28,1.03264459059574,121.019357734157
18,29,1.03264459059574,132.494433474896
18,30,1.03264459059574,109.555295020233
18,31,1.03264459059574,121.966830733938
18,32,1.03264459059574,128.71894077906
18,33,1.03264459059574,124.750134129586
18,34,1.03264459059574,125.55916642522
18,35,1.03264459059574,121.843769501793
18,36,1.03264459059574,133.617025374401
18,37,1.03264459059574,124.593870950947
18,38,1.03264459059574,110.151817337108
18,39,1.03264459059574,113.644903300735
18,40,1.03264459059574,111.2672816799
19,1,2.43321455898695,-1.71502844809086
19,2,2.43321455898695,-12.4537737840467
19,3,2.43321455898695,12.4849292518973
